[2022-02-10 16:52:40.343] [Opt_] [info] 10: opt state values = (231.301,230.839,227.935,230.08,456.999,661.984,1802.43,1802.43,1220.12,1414.38,818.382,818.382,818.382,818.382,818.382,818.382,818.382,818.382,818.382,818.382,259.994,260.423,260.709,259.983,260.896,390.773,790.095,1147.07,1134.79,1133.74,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15), error = 1.18636e+06
[2022-02-10 16:52:40.343] [Opt_] [info] 11: opt state values = (231.301,230.839,227.935,230.08,456.999,661.984,1802.43,1802.43,1220.12,848.698,1384.07,818.382,818.382,818.382,818.382,818.382,818.382,818.382,818.382,818.382,259.994,260.423,260.709,259.983,260.896,390.773,790.095,1147.07,1134.79,1133.74,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15), error = 1.18636e+06
[2022-02-10 16:52:40.343] [Opt_] [info] 12: opt state values = (231.301,230.839,227.935,230.08,456.999,661.984,1802.43,1802.43,1220.12,848.698,818.382,1384.07,818.382,818.382,818.382,818.382,818.382,818.382,818.382,818.382,259.994,260.423,260.709,259.983,260.896,390.773,790.095,1147.07,1134.79,1133.74,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15), error = 1.18636e+06
[2022-02-10 16:52:40.343] [Opt_] [info] 13: opt state values = (231.301,230.839,227.935,230.08,456.999,661.984,1802.43,1802.43,1220.12,848.698,818.382,818.382,1384.07,818.382,818.382,818.382,818.382,818.382,818.382,818.382,259.994,260.423,260.709,259.983,260.896,390.773,790.095,1147.07,1134.79,1133.74,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15), error = 1.18636e+06
[2022-02-10 16:52:40.343] [Opt_] [info] 14: opt state values = (231.301,230.839,227.935,230.08,456.999,661.984,1802.43,1802.43,1220.12,848.698,818.382,818.382,818.382,1384.07,818.382,818.382,818.382,818.382,818.382,818.382,259.994,260.423,260.709,259.983,260.896,390.773,790.095,1147.07,1134.79,1133.74,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15), error = 1.18636e+06
[2022-02-10 16:52:40.343] [Opt_] [info] 15: opt state values = (231.301,230.839,227.935,230.08,456.999,661.984,1802.43,1802.43,1220.12,848.698,818.382,818.382,818.382,818.382,1384.07,818.382,818.382,818.382,818.382,818.382,259.994,260.423,260.709,259.983,260.896,390.773,790.095,1147.07,1134.79,1133.74,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15), error = 1.18636e+06
[2022-02-10 16:52:40.343] [Opt_] [info] 16: opt state values = (231.301,230.839,227.935,230.08,456.999,661.984,1802.43,1802.43,1220.12,848.698,818.382,818.382,818.382,818.382,818.382,1384.07,818.382,818.382,818.382,818.382,259.994,260.423,260.709,259.983,260.896,390.773,790.095,1147.07,1134.79,1133.74,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15), error = 1.18636e+06
[2022-02-10 16:52:40.343] [Opt_] [info] 17: opt state values = (231.301,230.839,227.935,230.08,456.999,661.984,1802.43,1802.43,1220.12,848.698,818.382,818.382,818.382,818.382,818.382,818.382,1384.07,818.382,818.382,818.382,259.994,260.423,260.709,259.983,260.896,390.773,790.095,1147.07,1134.79,1133.74,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15), error = 1.18636e+06
[2022-02-10 16:52:40.343] [Opt_] [info] 18: opt state values = (231.301,230.839,227.935,230.08,456.999,661.984,1802.43,1802.43,1220.12,848.698,818.382,818.382,818.382,818.382,818.382,818.382,818.382,1384.07,818.382,818.382,259.994,260.423,260.709,259.983,260.896,390.773,790.095,1147.07,1134.79,1133.74,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15), error = 1.18636e+06
[2022-02-10 16:52:40.343] [Opt_] [info] 19: opt state values = (231.301,230.839,227.935,230.08,456.999,661.984,1802.43,1802.43,1220.12,848.698,818.382,818.382,818.382,818.382,818.382,818.382,818.382,818.382,1384.07,818.382,259.994,260.423,260.709,259.983,260.896,390.773,790.095,1147.07,1134.79,1133.74,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15), error = 1.18636e+06
[2022-02-10 16:52:40.343] [Opt_] [info] 20: opt state values = (231.301,230.839,227.935,230.08,456.999,661.984,1802.43,1802.43,1220.12,848.698,818.382,818.382,818.382,818.382,818.382,818.382,818.382,818.382,818.382,1384.07,259.994,260.423,260.709,259.983,260.896,390.773,790.095,1147.07,1134.79,1133.74,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15,1127.15), error = 1.18636e+06
[2022-02-10 16:52:40.343] [Opt_] [info] 21: opt state values = (259.586,259.124,256.22,258.365,485.284,690.269,1830.71,1830.71,1248.41,876.983,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,797.395,232.139,232.425,231.699,232.612,362.489,761.811,1118.78,1106.51,1105.45,1098.86,1098.86,1098.86,1098.86,1098.86,1098.86,1098.86,1098.86,1098.86,1098.86), error = 1.18684e+06
[2022-02-10 16:52:40.343] [Opt_] [info] 22: opt state values = (259.586,259.124,256.22,258.365,485.284,690.269,1830.71,1830.71,1248.41,876.983,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,231.71,797.824,232.425,231.699,232.612,362.489,761.811,1118.78,1106.51,1105.45,1098.86,1098.86,1098.86,1098.86,1098.86,1098.86,1098.86,1098.86,1098.86,1098.86), error = 1.18684e+06
[2022-02-10 16:52:40.344] [Opt_] [info] 23: opt state values = (259.586,259.124,256.22,258.365,485.284,690.269,1830.71,1830.71,1248.41,876.983,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,231.71,232.139,798.11,231.699,232.612,362.489,761.811,1118.78,1106.51,1105.45,1098.86,1098.86,1098.86,1098.86,1098.86,1098.86,1098.86,1098.86,1098.86,1098.86), error = 1.18684e+06
[2022-02-10 16:52:40.344] [Opt_] [info] 24: opt state values = (259.586,259.124,256.22,258.365,485.284,690.269,1830.71,1830.71,1248.41,876.983,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,846.667,231.71,232.139,232.425,797.384,232.612,362.489,761.811,1118.78,1106.51,1105.45,1098.86,1098.86,1098.86,1098.86,1098.86,1098.86,1098.86,1098.86,1098.86,1098.86), error = 1.18684e+06
