406.225,481.767,484.382,513.668,515.089,518.764,558.712,570.399,594.471,1523.18,2691.2,2693.62,3152.42,3390.38,3437.79,
406.861,480.702,483.521,510.067,511.116,513.241,546.458,562.936,569.543,1453.05,2645.32,2650.14,3131.19,3363.63,3395.88,
407.399,479.606,482.067,508.284,509.073,510.234,539.398,544.379,554.773,1372.65,2569.44,2576.27,3089.04,3328.2,3383.58,
407.876,478.622,481.03,506.14,506.971,508.359,535.086,538.75,545.598,1305.69,2475.43,2483.01,3020.96,3274.97,3386.52,
408.15,477.579,479.981,504.509,505.265,506.539,531.795,535.091,540.848,1256.13,2379.35,2386.71,2933.8,3201.83,3361.97,
408.194,476.323,478.719,503.055,503.792,504.83,529.35,532.431,537.58,1222.47,2303.27,2309.08,2837.25,3111.41,3295.35,
408.274,475.06,477.392,501.496,502.238,503.318,527.031,529.77,534.746,1199.01,2242.38,2247.09,2746.56,3014.42,3202.55,
408.365,473.934,476.234,499.818,500.552,501.67,524.988,527.623,532.259,1179.72,2197.45,2201.01,2668.37,2923.17,3099.66,
408.32,472.737,475.014,497.7,498.362,499.764,522.934,525.547,530.059,1162.36,2161.57,2164.64,2603.68,2844.87,2993.77,
408.332,471.767,473.944,496.734,497.431,498.324,520.643,523.351,528.088,1146.47,2130.36,2133.16,2553.91,2782.95,2903.52,
408.292,471.094,473.246,495.354,496.042,496.986,519.072,521.445,526.117,1131.01,2102.02,2104.69,2538.76,2745.73,2833.65,
408.142,470.283,472.43,494.409,495.079,495.828,517.698,519.965,524.125,1117.31,2079.47,2081.37,2591.76,2763.37,2801.55,
408.069,469.491,471.657,494.032,494.723,495.217,517.482,519.601,524.528,1108.42,2063.63,2064.66,2621.88,2846.31,2833.21,
407.96,468.697,471.011,496.012,496.97,496.332,519.226,521.096,526.556,1105.23,2067.38,2067.2,2582.44,2882.53,2914.45,
407.705,467.757,470.016,498.991,500.324,499.955,523.414,524.242,528.149,1110.48,2068.71,2069.35,2530.9,2825.67,2940.37,
407.628,467.479,469.439,497.887,499.367,501.157,528.261,528.665,530.533,1116.98,2058.97,2060.43,2507.24,2755.69,2903.14,
407.649,473.857,475.074,495.042,496.115,497.936,529.255,531.433,533.878,1122.16,2051.32,2052.2,2489.19,2712.96,2855.25,
407.646,489.95,490.166,499.852,499.791,497.669,527.158,530.081,534.468,1129.48,2058.57,2058.08,2467.21,2677.49,2812.42,
479.756,543.189,525.129,516.597,515.773,509.095,529.599,529.706,532.882,1138.99,2079.28,2077.94,2466.79,2654.65,2764.2,
657.583,721.438,691.294,547.199,544.615,530.175,548.967,542.482,540.769,1144.19,2100.48,2099.33,2504.4,2665.91,2739.7,
806.164,976.322,962.679,720.971,703.971,617.895,628.935,592.644,571.622,1159.51,2129.27,2126.35,2565.94,2727,2752.72,
830.681,1114.41,1112.8,1055.39,1040.34,910.749,841.537,755.634,662.813,1212.66,2201.6,2195.49,2612.09,2817.78,2811.27,
834.177,1097.29,1111.93,1224.44,1222.56,1175.3,1156.79,1047.07,898.507,1312.85,2395.51,2373.93,2737.95,2931,2893.87,
824.047,1008.87,1027.26,1195.15,1203.27,1223.92,1303.15,1292.42,1182.84,1558.94,2805.56,2767.14,3091.98,3238.21,3073.23,
809.743,933.601,945.1,1093.24,1102.59,1144.54,1290.12,1314.43,1319.31,1963.46,3409.23,3353.3,3802.07,3913.83,3490.9,
816.431,903.47,907.441,1006.21,1013.64,1044.31,1215.34,1264.62,1319.9,2337.36,4400.66,4322.41,4801.9,4874.79,4210.28,
927.596,971.605,954.949,957.633,961.82,981.326,1135.57,1188.83,1253.17,2603.96,5511.38,5459.88,5881.3,5850.17,5103.71,
1105.44,1134.67,1111.69,979.455,974.53,960.226,1054.83,1101.58,1161.28,2746.94,6064.07,6050.19,6777.31,6755.76,6034.3,
1177.46,1240,1239.33,1125.31,1115.24,1056.32,1050.54,1049.33,1080.18,2731.06,5963.33,5979.17,7216.75,7330.86,6818.51,
1184.79,1248.77,1250.44,1265.45,1259.96,1211.47,1178.31,1120.66,1084.79,2585.44,5626.65,5650.06,7194.93,7532.63,7348.25,
1188.2,1254.62,1257.45,1304.02,1308.43,1294.36,1328.43,1281.89,1214.61,2418.02,5291.83,5317.81,6856.95,7360.24,7496.54,
1190.12,1261.42,1265.59,1338.65,1345.08,1335.09,1445.42,1414.14,1367.5,2333.21,5040.58,5055.97,6437.81,6991.68,7330.82,
1192.06,1266.62,1270.34,1349.83,1355.53,1360.34,1501.17,1498.3,1478.72,2368.35,5028.19,5019.71,6218.33,6747.59,7080.93,
1211.64,1318.29,1318.85,1364.04,1368.47,1361.72,1516.84,1522.64,1528.26,2448.13,5166.38,5148.11,6297.7,6781.74,6993.97,
1233.99,1444.9,1444.02,1492.84,1489.27,1435.75,1652.18,1604.46,1591.23,2556.76,5354.1,5343.45,6516.03,6929.19,7049.04,
1225.36,1533.45,1542.52,1676.81,1678.82,1615.96,1887.69,1836.05,1784.82,2849.4,5832.5,5806.91,6606.55,6962.47,7092.25,
1278.52,1592.4,1598.03,1745.61,1750.99,1737.6,1989.31,1994.46,1972.93,3493.43,6500.98,6468.92,6830.43,7024.4,7095.28,
1552.14,1835.35,1802.42,1788.03,1790.63,1779.39,1984.47,2010.04,2024.88,4223.5,7075.85,7037.3,7356.93,7445.52,7261.02,
2181.7,2333.56,2257.96,1965.78,1955.09,1875.62,2015.37,2018.13,2035.4,4656.98,7555.28,7525.45,8078.17,8159.94,7776.87,
2819.09,2909.98,2846.63,2384.07,2358.66,2197.97,2201.85,2139.92,2097.58,4776.45,7947.48,7923.23,8695.66,8879.7,8503.76,
3176.33,3237.36,3207.16,2980.43,2947.4,2743.14,2622.66,2458.42,2317.16,4709.2,8183.36,8177.85,9102.52,9316.28,9100.57,
3290.63,3436.2,3418.47,3317.11,3305.82,3189.39,3145.75,3000.3,2738.83,4576.46,8144.85,8146.45,9252.16,9508.89,9453.16,
3560.74,3703.93,3669.26,3559.26,3555.85,3466.93,3508.12,3419.21,3255.96,4583.02,8072.83,8070.19,9282.43,9600.18,9635.58,
3676.82,3930.36,3926.35,3899.36,3888.59,3766.21,3870.63,3777.45,3648.8,4863.62,8239.58,8223.27,9333.32,9767.33,9811.8,
3675.55,3958.8,3972.84,4123.84,4126.55,4079.75,4236.98,4161.74,4034.35,5267.31,8620.07,8592.78,9471.35,9936.1,10025.1,
3721.45,3916.65,3925.79,4089.45,4099.26,4126.45,4320.68,4331.32,4279.25,5814.82,9146.9,9123.43,9727.77,10053.5,10144.1,
3736.64,3880.35,3890.37,3999.3,4006.54,4036.81,4197.61,4246.52,4279.2,6252.6,9501.85,9490.25,9991.6,10186,10214.7,
3721.09,3837.35,3845.07,3943.07,3948.82,3969.19,4075.43,4116.94,4171.17,6283.71,9620.93,9622.34,10169.5,10325.2,10313.7,
3714.07,3809.8,3815.45,3888.3,3893.03,3911.87,3993.02,4022.46,4068.99,6112.84,9415.68,9434,10190.2,10394.1,10402.4,
3708.4,3791.48,3795.87,3848.2,3851.23,3863.96,3927.27,3948.98,3985.76,5667.16,8963.5,9008.26,10008.3,10305.6,10399.5,
3697.17,3773,3777.37,3827.98,3830.18,3834.52,3884.03,3899.9,3929.51,5345.89,8465.86,8498.1,9652.36,10038.5,10245.3,
3676.63,3749.56,3755.52,3799.65,3801.64,3809.94,3855.01,3867.05,3889.87,5067.49,7982.47,8015.72,9198.9,9627.76,9923.75,
3642.18,3713.84,3720.71,3771.75,3776.82,3792.11,3822.55,3847.78,3854.82,4845.12,7555.34,7581.63,8706.44,9168.7,9525.49,
3596.94,3667.57,3675.3,3737.36,3740.43,3753.79,3796.5,3808.61,3827,4705.48,7238.04,7256.19,8240.17,8694.74,9107.22,
3609.7,3667.48,3666.71,3694.98,3698.19,3713.25,3758.29,3775.55,3796.73,4600.01,7069.09,7081.15,7853.56,8262.46,8670.14,
3657.06,3732.64,3732.31,3716.02,3714.18,3701.74,3725.97,3735.38,3756.28,4520.09,6918.1,6928.8,7594.57,7950.89,8279.49,
3630.56,3774.4,3785.18,3823.71,3819.67,3783.48,3774.08,3753.77,3746.36,4448.49,6763.52,6773.9,7395.18,7713.37,8004.66,
3569.66,3739.08,3752.97,3867.77,3870.23,3865.07,3888.3,3859.49,3821.51,4411.27,6620.61,6629.53,7210.28,7508.34,7758.72,
3590.49,3718.27,3721.44,3803.43,3809.48,3832.9,3902.74,3910.59,3898.68,4435.3,6510.95,6517.94,7047.97,7324.11,7558.86,
3641.67,3734.37,3734.61,3762.3,3764.03,3773.54,3835.27,3857.78,3880.13,4478.42,6443.62,6447.49,6914.39,7168.23,7371.29,
3591.74,3684.49,3698.31,3765.68,3766.17,3765.63,3801.75,3811.13,3831.15,4470.65,6417.63,6420.25,6815.23,7042.96,7208.89,
3274.23,3413.92,3468.65,3709.07,3715.92,3740.56,3789.73,3797.82,3808.97,4428.3,6369.67,6373.64,6753.43,6954.65,7074.79,
2741.73,2930.05,3019.91,3457.69,3479.18,3584.49,3705.04,3737.55,3774.43,4391.94,6298.82,6303.82,6697.21,6887.82,6979.38,
2417.9,2524.08,2559.34,2992.02,3024.66,3204.08,3433.17,3531.28,3631.94,4344.47,6234,6238.29,6629.4,6821.56,6910.15,
2309.88,2380.97,2393.37,2586.71,2606.82,2733.74,2969.17,3112.98,3288.69,4211.48,6142.93,6148.69,6555.81,6750.48,6855.08,
2250.3,2318.01,2328.16,2416.58,2423.26,2477.36,2623.5,2722.38,2884.85,3927.7,6005.46,6015.57,6473.61,6676.86,6804.46,
2195.85,2260.82,2270.89,2347.68,2351.68,2377.31,2442.61,2495.66,2633.19,3558.68,5762.52,5779.41,6357.7,6585.51,6735.4,
2142.56,2205.89,2214.47,2289.04,2293.26,2314.65,2364.01,2406.66,2471.78,3270.63,5425.62,5448.59,6163.56,6444.56,6644.12,
2088.96,2152.37,2161.4,2232.64,2237.06,2260.76,2308.5,2335.23,2381.91,3063.03,5096.08,5115.79,5885.27,6218.04,6492.42,
2032.54,2095.48,2105.08,2179.85,2183.88,2206.36,2256.18,2278.79,2316.63,2932.23,4864.12,4877.5,5578.02,5942.59,6244.49,
1973.03,2035.24,2045.16,2123.15,2127.49,2149.45,2198.98,2221.59,2255.13,2836.15,4725.95,4733.76,5301.56,5649.71,5954.76,
1901.89,1965.96,1977.27,2064.12,2069.08,2089.71,2138.09,2160.93,2193.89,2756.96,4634.56,4641.5,5108.68,5404.38,5692.89,
1820.82,1885.62,1897.89,1995.06,2000.86,2027.39,2078.37,2100.97,2132.7,2685.63,4537.16,4544.5,5073.59,5264.22,5469.1,
1751.36,1811.99,1822.12,1916.73,1922.3,1952.94,2011.05,2037.64,2072.98,2617.65,4432.3,4439.55,5038.81,5220.79,5318.99,
1692.95,1751.43,1760.51,1840.92,1846.18,1876.62,1934.84,1963.67,2003.71,2550.98,4333.61,4340.3,4899.8,5131.81,5212.5,
1635.7,1693.64,1702.61,1777.63,1782.52,1807.38,1861.69,1888.77,1928.18,2478.32,4243.55,4249.91,4762.3,4990.24,5089.27,
1578.21,1635.7,1644.54,1719.13,1723.81,1746.55,1798.22,1822.04,1856.7,2401.29,4150.97,4157.5,4651.03,4858.84,4986.49,
1521.87,1578.28,1587.53,1661.74,1666.51,1690.7,1739.04,1761.36,1791.76,2323.54,4061.35,4067.94,4537.13,4746.6,4916.7,
1460.26,1517.63,1526.99,1603.72,1608.5,1633.87,1681.41,1704.62,1732.94,2250.96,3973.1,3979.22,4419.37,4635.07,4844.96,
1413.54,1465.99,1472.66,1544.25,1548.79,1574.68,1625.09,1647.65,1675.72,2180.79,3882.25,3889.04,4307.57,4524.2,4738.46,
1375.63,1426.81,1433.59,1490.79,1494.44,1512.72,1565.02,1590.5,1619.53,2113.04,3789,3795.23,4202.16,4413.06,4607.36,
1357.02,1402.12,1405.32,1452.01,1455.81,1469.45,1512.76,1532.64,1560.35,2050.34,3714.48,3720.9,4108.48,4312.5,4488.1,
1349.57,1393.1,1395.43,1422.5,1424.58,1433.69,1471.52,1488.28,1510.73,1985.4,3668.59,3671.85,4033.64,4229.49,4380.03,
1344.73,1387.34,1389.33,1411.13,1412.31,1416.16,1441.95,1453.08,1470.43,1925.97,3622.31,3626.34,3968.78,4155.84,4281.31,
1341.52,1383.54,1385.28,1404.58,1405.47,1407.76,1428.04,1433.8,1444.2,1876.64,3557.32,3562.43,3914.18,4085.54,4188.01,
1345.46,1385.29,1385.77,1400.31,1401.06,1402.73,1420.68,1424.39,1430.67,1840.45,3483.15,3488.56,3856.54,4028.93,4108.34,
1336.31,1380.36,1383.7,1400.19,1400.39,1400.24,1417.12,1420.05,1424.07,1816.11,3418.95,3423.28,3781.44,3961.39,4039.19,
1331.26,1371.77,1373.32,1398.37,1399.48,1401.56,1416.1,1417.05,1419.99,1802.69,3370.18,3373.71,3714.34,3888.29,3966.29,
1326.87,1368.03,1370.15,1388.39,1389.18,1392.19,1412.55,1416,1419.05,1791.83,3338.2,3340.62,3668.36,3830.35,3921.44,
1326.3,1365.37,1366.49,1385.32,1386.29,1388.44,1404.64,1408.04,1413.53,1784.96,3318.88,3320.42,3635.61,3796.14,3929.68,
1326.89,1366.08,1367.42,1381.82,1382.46,1383.24,1400.62,1403.6,1407.94,1777.71,3308.05,3308.95,3623.7,3784.7,3938.06,
1329.83,1370.25,1372.26,1386.94,1387.67,1386.13,1400.96,1403.56,1405.01,1770.98,3317.44,3316,3641.69,3794.03,3934.95,
1334.1,1377.05,1378.11,1397.7,1398.52,1395.12,1412.04,1410.88,1411.38,1773.75,3379.64,3374.53,3675.78,3817.9,3930.95,
1335.95,1388.39,1390.15,1413.79,1414.6,1409.98,1439.46,1433.04,1427.71,1787.14,3478.89,3470.9,3719.42,3856.02,3931.88,
1332.83,1396.62,1399.46,1433.42,1434.4,1430.07,1474.43,1467,1457.46,1810.85,3649.82,3635.64,3814.82,3946.54,3966.13,
1333.81,1394.21,1397.22,1439.46,1441.14,1441.85,1497.78,1496.19,1492.43,1843.87,3910.31,3892.62,3956.01,4134.63,4086.6,
1331.62,1387.54,1390.73,1428.27,1430.39,1435.87,1490.74,1499.35,1503.46,1881.67,4124.24,4113.54,4164.32,4340.31,4274.52,
1321,1373.22,1377.19,1414.17,1416.07,1421.76,1468.75,1480.05,1494.98,1903.28,4194.54,4193.11,4346.22,4471.8,4400.8,
1310.47,1356.33,1359.66,1396.76,1398.66,1405.53,1447.63,1457.63,1470.33,1897.72,4163.12,4166.82,4441.96,4551.65,4479.05,
1258.28,1312.64,1323.19,1378.64,1380.11,1386.12,1424.91,1435.59,1448.58,1898.3,4091.13,4096.78,4445.27,4575.54,4524.81,
1180.75,1237.15,1249.26,1352.58,1358.86,1369.96,1413.9,1418.88,1427.98,1845.66,4005.3,4011.37,4389.79,4544.84,4543.28,
1147.78,1200.24,1206.35,1322.47,1332.93,1340.55,1461.17,1445.23,1431.87,1817.78,3926.15,3931.4,4304.07,4479.05,4556.48,
1141.65,1211.1,1216.35,1300.82,1308.3,1320.51,1497.67,1503.17,1487.59,1810.31,3861.82,3866.26,4210.51,4396.4,4540.85,
1138.33,1213.43,1217.93,1294.27,1298.33,1307.05,1449.77,1481.56,1500.13,1850.52,3814.77,3818.02,4129.91,4312.22,4479.68,
1136.3,1205.5,1209.18,1265.11,1268.37,1281.17,1379.13,1410.4,1445.56,1893.63,3784.46,3786.17,4067.7,4238.49,4399.25,
1135.67,1195.07,1198.04,1241.15,1244.15,1255.69,1320.92,1343.87,1376.88,1876.29,3771.78,3773.19,4025.54,4181.05,4320.85,
1137.04,1188.36,1190.42,1221.07,1223.21,1231.95,1280.66,1298.07,1322.03,1815.2,3725.56,3730.48,4001.22,4140.06,4249.31,
1138.92,1186.77,1188.16,1208.62,1210.1,1217.31,1255,1266.69,1283.72,1748.23,3633.5,3640.93,3966.5,4108.01,4192.39,
1140.26,1186.76,1188.04,1203.42,1202.82,1207.73,1238.55,1247.39,1257.23,1699.43,3525.21,3533.03,3894.75,4055.4,4134.18,
1141.74,1186.44,1187.7,1203,1203.49,1204.55,1226.73,1231.85,1240.43,1663.7,3427.41,3434.13,3797.12,3971.99,4055.19,
1142.39,1184.93,1186.45,1202.16,1202.69,1203.44,1221.59,1224.44,1229.65,1641.09,3340.38,3346.64,3698.05,3872.65,3956.15,
1143.53,1183.41,1184.71,1200.79,1201.39,1202.45,1218.73,1220.94,1224.68,1618.31,3273.78,3278.3,3604.94,3776.22,3853.09,
1144.13,1182.94,1184.24,1196.75,1197.3,1200.04,1216.32,1218.48,1221.72,1600.39,3213.69,3217.95,3523.01,3685.97,3759.45,
1143.06,1181.33,1182.82,1197.75,1198.18,1198.48,1212.97,1215.24,1218.88,1585.67,3164.49,3167.96,3454.51,3609.08,3705.8,
1037.28,1106.34,1127.21,1196.25,1196.82,1197.82,1212.06,1213.46,1215.58,1573.28,3130.32,3132.61,3398.25,3546.94,3675.45,
956.747,1001.33,1009.71,1150.53,1158.08,1183.5,1209.6,1212.18,1214.83,1559.57,3108.23,3109.36,3353.02,3495.1,3632.52,
939.79,978.52,980.785,1037.11,1043.17,1081.4,1159.63,1187.91,1207.45,1552.44,3091.25,3093.06,3323.05,3454.26,3578.99,
937.571,973.349,974.661,997.871,999.968,1012.73,1070.71,1106.67,1150.24,1544.1,3083.49,3084.95,3311.09,3429.08,3526.31,
937.526,972.789,974.053,989.266,990.118,993.371,1019.96,1037.94,1073.54,1502.9,3077.82,3078.71,3308.53,3419.07,3497.67,
937.791,972.759,974.158,989.339,989.467,989.444,1007.08,1012.37,1026.87,1432.81,3062.42,3064.5,3328.08,3427.68,3480.92,
938.156,973.731,975.502,989.176,989.632,990.411,1007.55,1008.49,1012.35,1369.68,3019.38,3022.92,3373.27,3471.28,3487.52,
938.952,977.194,979.344,995.102,995.413,992.607,1009.86,1010.73,1012.76,1335.76,2973.42,2976.98,3365.98,3516.28,3515.97,
939.438,980.584,982.198,1005.13,1005.94,1002.52,1020.28,1018.79,1018.15,1325.68,2939.27,2942.05,3309.07,3491.72,3511.6,
941.091,981.712,983.212,1007.38,1008.67,1009.45,1032.26,1030.47,1027.88,1332.53,2914.35,2916.24,3249.32,3419.5,3445.57,
938.663,981.393,982.809,1003.92,1005.02,1007.21,1035.86,1042.68,1037.39,1339.04,2906.94,2907.65,3211.06,3355.5,3362.99,
938.464,979.034,980.451,999.88,1000.74,1002.83,1033.17,1035.61,1040,1349.77,2909.47,2909.45,3183.51,3308.07,3347.82,
938.836,977.002,978.098,994.392,995.404,998.445,1026.33,1031.8,1036.67,1360.69,2911.37,2911.59,3159.81,3278.38,3369.32,
938.921,975.022,976.521,992.058,992.692,993.925,1018.23,1022.79,1029.66,1361.15,2908.6,2908.84,3138.46,3256.31,3378.78,
938.978,974.633,975.545,989.777,990.339,991.562,1013.24,1015.74,1021.82,1356.43,2892.39,2894.26,3118.97,3235.06,3354.01,
939.971,973.569,974.948,988.362,988.837,989.656,1007.68,1009.4,1015.72,1347.46,2867.94,2869.87,3097.68,3213.13,3318.53,
939.656,973.285,974.324,988.607,989.142,989.187,1004.4,1006.59,1010.54,1337.8,2839.21,2841.41,3070.71,3187.28,3278.33,
942.585,972.632,973.928,986.627,987.07,987.872,1003.38,1006.31,1009.09,1327.4,2814.11,2816.09,3040.97,3157.7,3232.21,
939.653,972.542,973.646,986.271,986.717,986.807,1000.93,1002.78,1006.18,1319.12,2791.02,2792.88,3011.97,3125.81,3185.55,
940.266,972.129,973.173,985.818,986.316,986.638,1000.23,1001.33,1003.75,1312.08,2772.12,2773.7,2985.26,3095.31,3138.46,
939.939,972.847,974.255,988.68,989.304,987.717,1002.02,1002.18,1003.38,1306.8,2756.83,2758.01,2961.57,3067.02,3092.41,
939.912,976.218,978.818,1001.65,1002.82,996.358,1014.04,1011.34,1007.33,1302.72,2743.14,2744.29,2941.5,3042.23,3049.07,
940.34,981.778,985.077,1021.67,1023.82,1017.2,1048.81,1035.97,1024.6,1303.76,2738.04,2738.49,2924.83,3021.6,3014.73,
942.997,984.787,986.936,1028.06,1030.47,1031.62,1085.04,1078.21,1061.78,1315.82,2739.68,2739.47,2914.14,3005.69,3013.66,
940.206,985.471,986.955,1017.99,1019.84,1025.01,1085.04,1091.52,1089.7,1349.51,2752.91,2751.98,2911.37,2997.91,3039.99,
940.107,982.808,984.73,1008.98,1010.14,1013.97,1061.54,1073.41,1086.11,1388.91,2773.9,2772.38,2918.31,2999.22,3067.87,
939.793,978.877,980.592,1003.28,1004.73,1007.26,1043.23,1051.85,1065.09,1404.51,2803.22,2801.24,2934.41,3008.98,3078.71,
939.947,976.436,977.627,995.667,996.632,1001.01,1031.64,1037.87,1047.24,1391.11,2824.18,2823.31,2957.19,3025.21,3081.66,
940.66,974.447,975.923,991.4,991.714,993.574,1019.93,1026.25,1034.66,1368.28,2824.39,2824.95,2979.37,3045.38,3089.71,
940.19,973.187,974.362,990.282,990.707,991.456,1011,1015.17,1022.53,1348.55,2806.36,2808.06,2986.86,3060.73,3098.48,
940.187,972.237,973.355,986.588,987.12,988.854,1007.65,1009.42,1014.09,1329.72,2773.18,2776.29,2979.61,3064.61,3094.75,
941.104,975.614,972.929,985.202,985.645,986.435,1002.01,1004.92,1009.5,1314.47,2730.9,2734,2955.1,3050.69,3076.69,
940.025,970.742,971.843,984.73,984.954,985.399,999.089,1001.24,1006.07,1302.3,2697.35,2699.9,2918.41,3022.5,3043.55,
939.832,970.155,971.193,983.538,984.02,984.941,997.943,999.245,1001.92,1292.76,2676.85,2678.6,2881.63,2984.98,2992.44,
939.842,969.698,970.726,983.053,983.197,983.525,996.572,998.125,1000.49,1284.75,2656.81,2658.27,2853.65,2948.29,2937.58,
939.978,969.24,970.257,982.13,982.59,983.531,995.969,997.612,999.871,1278.04,2642.61,2643.93,2829.55,2920.37,2912.92,
939.586,968.796,969.803,981.391,981.774,982.261,994.781,996.245,998.511,1272.2,2631,2632.18,2810.52,2898.01,2935.81,
939.312,968.369,969.359,980.845,981.219,981.511,993.981,994.993,997.195,1268.76,2618.1,2619.22,2795.02,2882.45,2967.46,
939.544,967.934,968.931,980.351,980.752,981.205,993.134,994.683,996.879,1263.82,2611.42,2612.25,2782.33,2870.73,2972.91,
938.939,967.439,968.433,979.213,979.389,979.791,993.253,993.956,995.629,1259.22,2600.19,2601.06,2769.31,2856.58,2948.82,
939.069,966.93,967.917,979.193,979.563,979.901,991.318,992.642,995.027,1255.2,2589.08,2589.88,2757.37,2842.88,2918.91,
938.44,966.418,967.395,978.605,978.973,979.41,990.932,991.694,993.034,1250.41,2582.48,2583.24,2745.24,2828.44,2891.45,
938.547,965.902,966.878,977.984,978.356,978.81,990.522,992.119,993.998,1247.07,2579.58,2580.15,2735.52,2816.29,2863.29,
938.167,965.273,966.307,978.025,978.161,978.216,989.683,990.842,992.733,1244.03,2572.34,2573.13,2728.23,2805.55,2834.38,
938.096,964.872,965.934,976.97,977.412,978.292,989.651,990.995,992.817,1240.77,2565.6,2566.09,2721.49,2796.81,2806.83,
938.145,965.067,965.84,976.747,977.256,978.056,988.858,990.001,991.934,1237.88,2561.65,2562.49,2713.64,2787.82,2786.68,
940.247,966.183,966.768,976.005,976.316,976.653,988.246,989.491,991.195,1235.05,2556.86,2557.29,2707.55,2779.38,2764.43,
947.934,972.088,972.588,976.308,976.486,976.911,987.508,988.482,990.302,1230.97,2554.24,2554.52,2700.98,2771.27,2752.25,
959.446,983.377,983.061,982.2,981.998,979.438,987.815,988.38,989.773,1228.61,2551.28,2551.68,2695.79,2764.49,2770.82,
906.144,948.469,960.001,991.095,990.61,986.926,992.441,991.125,990.71,1225.69,2543.74,2544.19,2691.4,2760.79,2803.96,
870.42,899.036,902.255,977.036,980.989,991.137,1000.54,998.207,996.213,1224.42,2534.44,2535.19,2684.98,2757.48,2823.82,
863.974,890.02,891.598,920.233,923.41,942.456,987.114,997.761,1002.15,1225.22,2528.42,2529.04,2676.92,2751.55,2821.82,
862.643,887.967,888.891,903.018,903.974,909.545,940.214,958.667,981.245,1228.63,2522.27,2522.86,2668.94,2743.09,2805.96,
862.465,887.641,888.508,898.928,899.367,900.898,917.304,925.89,942.726,1218.75,2520.05,2520.5,2661.38,2734.36,2787.87,
862.614,887.403,888.265,898.188,898.521,898.984,910.642,913.963,922.61,1185.85,2516.14,2516.91,2655.64,2726.19,2768.95,
862.405,887.17,888.028,897.859,898.181,898.502,909.099,910.485,913.794,1155.52,2496.56,2498.56,2651.28,2719.72,2746.65,
862.368,886.865,887.739,897.552,897.874,898.183,908.546,909.546,911.399,1138.52,2465.82,2468.24,2640.58,2712.21,2721.69,
862.37,886.566,887.408,897.219,897.544,897.866,908.153,909.089,910.616,1131.06,2440.45,2442.25,2618.36,2696.92,2694.72,
862.214,886.319,887.164,896.817,897.14,897.798,908.535,908.912,910.163,1127.31,2423.41,2424.57,2590.75,2672.53,2664.75,
